,code,date,Open,High,Low,Close,Diff,Volume,diff
868,000040,2021-01-13,1040,1100,1035,1100,60,803297,0.995475113122172
869,000040,2021-01-14,1105,1120,1065,1070,30,659911,0.9953488372093023
870,000040,2021-01-15,1075,1095,1050,1055,15,565374,1.0193236714975846
871,000040,2021-01-18,1035,1085,1010,1030,25,1086381,1.0
872,000040,2021-01-19,1030,1055,1025,1040,10,374353,0.9904761904761905
873,000040,2021-01-20,1050,1055,1015,1025,15,860375,0.9951456310679612
874,000040,2021-01-21,1030,1035,1005,1020,5,899324,0.9902912621359223
875,000040,2021-01-22,1030,1035,1010,1030,10,784917,0.9809523809523809
876,000040,2021-01-25,1050,1050,1015,1030,0,1015051,1.0
877,000040,2021-01-26,1030,1030,1005,1005,25,841752,0.995049504950495
878,000040,2021-01-27,1010,1015,998,1005,0,711735,1.006006006006006
879,000040,2021-01-28,999,1000,969,970,35,1301662,0.9979423868312757
880,000040,2021-01-29,972,991,850,898,72,2127850,1.0101237345331833
881,000040,2021-02-01,889,933,840,917,19,996371,0.9892125134843581
882,000040,2021-02-02,927,933,903,920,3,607570,0.989247311827957
883,000040,2021-02-03,930,994,920,946,26,1496358,1.0215982721382288
884,000040,2021-02-04,926,962,926,941,5,510599,0.9915700737618546
885,000040,2021-02-05,949,958,882,882,59,1654797,0.8129032258064516
886,000040,2021-02-08,1085,1145,1020,1145,263,10545490,0.9308943089430894
887,000040,2021-02-09,1230,1430,1110,1190,45,85106419,1.0127659574468084
888,000040,2021-02-10,1175,1180,1075,1130,60,10444638,1.0089285714285714
889,000040,2021-02-15,1120,1345,1090,1260,130,47164679,0.9960474308300395
890,000040,2021-02-16,1265,1390,1260,1280,20,23439969,1.032258064516129
891,000040,2021-02-17,1240,1360,1155,1300,20,13300675,1.0077519379844961
892,000040,2021-02-18,1290,1315,1235,1280,20,4399963,1.0118577075098814
893,000040,2021-02-19,1265,1600,1245,1425,145,94041048,0.986159169550173
894,000040,2021-02-22,1445,1540,1405,1410,15,17948479,1.0254545454545454
895,000040,2021-02-23,1375,1465,1325,1450,40,11107832,1.013986013986014
896,000040,2021-02-24,1430,1480,1315,1330,120,7841677,0.9708029197080292
897,000040,2021-02-25,1370,1410,1265,1295,35,4607385,1.0318725099601593
898,000040,2021-02-26,1255,1265,1190,1235,60,3925591,1.0040650406504066
899,000040,2021-03-02,1230,1295,1225,1245,10,3241906,1.008097165991903
900,000040,2021-03-03,1235,1245,1205,1220,25,1643459,1.0
901,000040,2021-03-04,1220,1360,1220,1300,80,9679962,1.0196078431372548
902,000040,2021-03-05,1275,1345,1255,1325,25,3848751,0.9814814814814815
903,000040,2021-03-08,1350,1355,1280,1295,30,2172960,1.01171875
904,000040,2021-03-09,1280,1340,1260,1315,20,2884582,0.9887218045112782
905,000040,2021-03-10,1330,1335,1265,1270,45,1611847,1.0
906,000040,2021-03-11,1270,1290,1245,1250,20,1194812,0.9960159362549801
907,000040,2021-03-12,1255,1355,1250,1340,90,5255312,1.0
908,000040,2021-03-15,1340,1355,1305,1320,20,1790399,1.0
909,000040,2021-03-16,1320,1405,1310,1370,50,6268972,1.0073529411764706
910,000040,2021-03-17,1360,1365,1310,1350,20,2357125,0.996309963099631
911,000040,2021-03-18,1355,1365,1315,1325,25,1333533,1.0192307692307692
912,000040,2021-03-19,1300,1345,1290,1345,20,1246449,1.0
913,000040,2021-03-22,1345,1360,1320,1345,0,1046423,0.9962962962962963
914,000040,2021-03-23,1350,1365,1325,1360,15,1460582,0.9963369963369964
915,000040,2021-03-24,1365,1480,1360,1445,85,16686777,1.0104895104895104
916,000040,2021-03-25,1430,1445,1345,1385,60,4003438,0.9964028776978417
917,000040,2021-03-26,1390,1410,1340,1345,40,1825146,1.0
918,000040,2021-03-29,1345,1350,1280,1290,55,2244790,0.9847328244274809
919,000040,2021-03-30,1310,1340,1300,1320,30,844649,0.9850746268656716
920,000040,2021-03-31,1340,1345,1315,1315,5,918541,0.9813432835820896
921,000040,2021-04-01,1340,1340,1295,1300,15,1065657,1.0
922,000040,2021-04-02,1300,1310,1270,1285,15,1277325,1.0
923,000040,2021-04-05,1285,1305,1235,1260,25,1686891,0.9960474308300395
924,000040,2021-04-06,1265,1430,1255,1405,145,11697990,1.0
925,000040,2021-04-07,1405,1445,1370,1405,0,3621068,0.9756944444444444
926,000040,2021-04-08,1440,1470,1360,1375,30,2737132,0.9963768115942029
927,000040,2021-04-09,1380,1440,1360,1405,30,2996217,1.0
928,000040,2021-04-12,1405,1415,1365,1375,30,1704175,0.9927797833935018
929,000040,2021-04-13,1385,1390,1355,1380,5,1373449,0.9963898916967509
930,000040,2021-04-14,1385,1435,1360,1405,25,2762871,1.0035714285714286
931,000040,2021-04-15,1400,1400,1375,1375,30,1337737,0.9892086330935251
932,000040,2021-04-16,1390,1395,1360,1360,15,1216245,1.0
933,000040,2021-04-19,1360,1385,1325,1330,30,1360669,0.9851851851851852
934,000040,2021-04-20,1350,1375,1340,1370,40,1165824,1.0
935,000040,2021-04-21,1370,1370,1335,1345,25,840966,0.9889705882352942
936,000040,2021-04-22,1360,1370,1330,1345,0,1228155,1.0
937,000040,2021-04-23,1345,1345,1310,1325,20,1114472,0.9925093632958801
938,000040,2021-04-26,1335,1340,1300,1320,5,1240046,0.9705882352941176
939,000040,2021-04-27,1360,1360,1300,1330,10,1603476,1.0114068441064639
940,000040,2021-04-28,1315,1330,1275,1285,45,962590,0.9922779922779923
941,000040,2021-04-29,1295,1300,1230,1265,20,815097,1.0
942,000040,2021-04-30,1265,1290,1235,1245,20,785472,1.0121951219512195
943,000040,2021-05-03,1230,1270,1220,1225,20,1050670,0.9839357429718876
944,000040,2021-05-04,1245,1245,1150,1200,25,1091591,1.0
945,000040,2021-05-06,1200,1290,1175,1230,30,2166321,1.0
946,000040,2021-05-07,1230,1255,1215,1250,20,388506,0.9881422924901185
947,000040,2021-05-10,1265,1285,1225,1240,10,840286,1.0
948,000040,2021-05-11,1240,1250,1205,1215,25,525627,1.0
949,000040,2021-05-12,1215,1215,1165,1185,30,635419,1.0128205128205128
950,000040,2021-05-13,1170,1225,1150,1180,5,747408,0.9672131147540983
951,000040,2021-05-14,1220,1220,1180,1190,10,457177,0.99581589958159
952,000040,2021-05-17,1195,1200,1145,1150,40,649141,1.0
953,000040,2021-05-18,1150,1175,1125,1130,20,917427,0.9826086956521739
954,000040,2021-05-20,1150,1205,1125,1190,60,869960,0.967479674796748
955,000040,2021-05-21,1230,1230,1120,1180,10,1131655,0.9874476987447699
956,000040,2021-05-24,1195,1195,1150,1155,25,388663,0.9956896551724138
957,000040,2021-05-25,1160,1170,1135,1140,15,369762,0.9956331877729258
958,000040,2021-05-26,1145,1165,1130,1160,20,334405,1.0043290043290043
959,000040,2021-05-27,1155,1170,1140,1145,15,336396,0.9913419913419913
960,000040,2021-05-28,1155,1175,1135,1170,25,464358,1.0
961,000040,2021-05-31,1170,1175,1155,1170,0,343532,0.9915254237288136
962,000040,2021-06-01,1180,1190,1155,1175,5,480096,0.9873949579831933
963,000040,2021-06-02,1190,1225,1180,1210,35,928675,0.9918032786885246
964,000040,2021-06-03,1220,1230,1190,1200,10,508487,1.0
965,000040,2021-06-04,1200,1200,1175,1195,5,445565,0.9795081967213115
966,000040,2021-06-07,1220,1220,1190,1210,15,769433,0.9918032786885246
967,000040,2021-06-08,1220,1225,1180,1215,5,578682,0.9918367346938776
968,000040,2021-06-09,1225,1230,1195,1200,15,525959,0.9917355371900827
969,000040,2021-06-10,1210,1225,1190,1210,10,566947,0.9918032786885246
970,000040,2021-06-11,1220,1450,1215,1305,95,25490445,1.0
971,000040,2021-06-14,1305,1310,1255,1285,20,2636650,1.00390625
972,000040,2021-06-15,1280,1300,1260,1290,5,1976744,1.0038910505836576
973,000040,2021-06-16,1285,1305,1275,1290,0,1241537,1.0038910505836576
974,000040,2021-06-17,1285,1290,1230,1245,45,1654194,1.0040322580645162
975,000040,2021-06-18,1240,1275,1235,1260,15,1229441,1.0
976,000040,2021-06-21,1260,1265,1220,1230,30,834196,1.0
977,000040,2021-06-22,1230,1285,1230,1255,25,827138,1.0
978,000040,2021-06-23,1255,1260,1200,1210,45,1232641,0.9958847736625515
979,000040,2021-06-24,1215,1220,1150,1200,10,783102,1.0
980,000040,2021-06-25,1200,1210,1185,1210,10,557812,1.0
981,000040,2021-06-28,1210,1220,1195,1215,5,491623,0.9959016393442623
982,000040,2021-06-29,1220,1260,1215,1255,40,1039051,0.9920948616600791
983,000040,2021-06-30,1265,1270,1225,1225,30,736527,0.9879032258064516
984,000040,2021-07-01,1240,1250,1225,1235,10,395032,1.0
985,000040,2021-07-02,1235,1235,1210,1215,20,475158,0.9959016393442623
986,000040,2021-07-05,1220,1225,1200,1210,5,461642,1.004149377593361
987,000040,2021-07-06,1205,1220,1195,1210,0,446070,1.0
988,000040,2021-07-07,1210,1260,1205,1220,10,1486136,1.0
989,000040,2021-07-08,1220,1240,1200,1220,0,656267,1.0041152263374487
990,000040,2021-07-09,1215,1220,1175,1210,10,874970,0.983739837398374
991,000040,2021-07-12,1230,1295,1215,1265,55,4033024,0.9960629921259843
992,000040,2021-07-13,1270,1295,1265,1265,0,1753147,0.98828125
993,000040,2021-07-14,1280,1285,1225,1265,0,1021335,1.0
994,000040,2021-07-15,1265,1280,1255,1270,5,1054321,1.0
995,000040,2021-07-16,1270,1370,1245,1290,20,7803936,1.0078125
996,000040,2021-07-19,1280,1320,1260,1295,5,1946851,1.01171875
997,000040,2021-07-20,1280,1335,1265,1300,5,2015141,0.9885931558935361
998,000040,2021-07-21,1315,1320,1270,1280,20,937606,0.9922480620155039
999,000040,2021-07-22,1290,1315,1255,1295,15,1314571,0.9961538461538462
1000,000040,2021-07-23,1300,1310,1275,1275,20,687472,0.99609375
1001,000040,2021-07-26,1280,1285,1235,1240,35,754402,0.992
1002,000040,2021-07-27,1250,1270,1200,1250,10,732150,1.0204081632653061
1003,000040,2021-07-28,1225,1250,1220,1235,15,605018,1.0
1004,000040,2021-07-29,1235,1280,1235,1255,20,551016,0.984313725490196
1005,000040,2021-07-30,1275,1275,1230,1235,20,654306,1.0
1006,000040,2021-08-02,1235,1240,1210,1230,5,454063,1.0
1007,000040,2021-08-03,1230,1235,1190,1190,40,860330,0.9834710743801653
1008,000040,2021-08-04,1210,1225,1195,1215,25,459187,1.0
1009,000040,2021-08-05,1215,1240,1215,1235,20,388735,1.0
1010,000040,2021-08-06,1235,1240,1210,1225,10,402909,0.9959349593495935
1011,000040,2021-08-09,1230,1230,1185,1200,25,701770,1.0
1012,000040,2021-08-10,1200,1205,1185,1195,5,543534,1.0
1013,000040,2021-08-11,1195,1200,1160,1180,15,758078,1.0
