,code,date,Open,High,Low,Close,Diff,Volume,diff
403,001020,2019-02-26,950,956,931,935,21,323146,1.0086299892125135
404,001020,2019-02-27,927,942,924,932,3,150425,1.0053937432578208
405,001020,2019-02-28,927,938,899,899,33,475822,0.9782372143634385
406,001020,2019-03-04,919,921,900,912,13,117440,0.9967213114754099
407,001020,2019-03-05,915,918,898,901,11,140759,0.9955801104972376
408,001020,2019-03-06,905,915,900,902,1,97151,0.9890350877192983
409,001020,2019-03-07,912,912,894,894,8,90226,0.9867549668874173
410,001020,2019-03-08,906,908,887,898,4,34286,0.9900771775082691
411,001020,2019-03-11,907,929,887,929,31,118993,1.0
412,001020,2019-03-12,929,929,911,912,17,96561,0.990228013029316
413,001020,2019-03-13,921,921,894,900,12,118883,1.0
414,001020,2019-03-14,900,921,892,919,19,129502,1.0
415,001020,2019-03-15,919,920,889,892,27,185770,1.007909604519774
416,001020,2019-03-18,885,903,885,886,6,108105,1.0056753688989784
417,001020,2019-03-19,881,905,870,893,7,227904,0.9856512141280354
418,001020,2019-03-20,906,996,905,952,59,1471866,1.0
419,001020,2019-03-21,952,970,926,963,11,408959,0.9259615384615385
420,001020,2019-03-22,1040,1115,970,970,7,2332220,1.0062240663900415
421,001020,2019-03-25,964,967,919,945,25,296140,1.0
422,001020,2019-03-26,945,951,910,928,17,141752,1.0021598272138228
423,001020,2019-03-27,926,932,899,900,28,209313,0.9868421052631579
424,001020,2019-03-28,912,1050,901,1000,100,2692146,1.0204081632653061
425,001020,2019-03-29,980,1065,964,975,25,1116283,1.002055498458376
426,001020,2019-04-01,973,989,956,956,19,403853,1.0
427,001020,2019-04-02,956,968,940,950,6,309378,0.9989484752891693
428,001020,2019-04-03,951,961,942,960,10,207782,0.9896907216494846
429,001020,2019-04-04,970,970,943,954,6,214824,1.0
430,001020,2019-04-05,954,955,928,935,19,249520,1.0
431,001020,2019-04-08,935,940,920,925,10,131768,0.9967672413793104
432,001020,2019-04-09,928,959,926,928,3,96142,0.9935760171306209
433,001020,2019-04-10,934,942,919,928,0,99217,0.9978494623655914
434,001020,2019-04-11,930,954,929,937,9,184123,0.9863157894736843
435,001020,2019-04-12,950,950,930,947,10,128608,1.0010570824524312
436,001020,2019-04-15,946,960,936,958,11,87082,1.0
437,001020,2019-04-16,958,964,942,953,5,124177,0.9979057591623036
438,001020,2019-04-17,955,955,940,947,6,132875,1.0021164021164022
439,001020,2019-04-18,945,956,937,951,4,136061,1.0010526315789474
440,001020,2019-04-19,950,956,939,956,5,118929,1.0010471204188482
441,001020,2019-04-22,955,956,945,950,6,81976,1.00635593220339
442,001020,2019-04-23,944,958,940,945,5,126559,1.0
443,001020,2019-04-24,945,954,938,949,4,101481,0.9978969505783386
444,001020,2019-04-25,951,953,937,940,9,77392,0.9905163329820864
445,001020,2019-04-26,949,949,930,936,4,146947,1.0
446,001020,2019-04-29,936,943,926,928,8,78255,1.007600434310532
447,001020,2019-04-30,921,934,921,928,0,84043,1.0032432432432432
448,001020,2019-05-02,925,954,925,949,21,183510,0.993717277486911
449,001020,2019-05-03,955,958,940,955,6,135425,1.0
450,001020,2019-05-07,955,959,945,950,5,158631,0.9989484752891693
451,001020,2019-05-08,951,952,930,943,7,130960,1.0096359743040686
452,001020,2019-05-09,934,951,932,938,5,192092,1.0032085561497326
453,001020,2019-05-10,935,999,935,998,60,631584,0.9642512077294686
454,001020,2019-05-13,1035,1100,993,993,5,1538419,1.003030303030303
455,001020,2019-05-14,990,1010,950,1000,7,239112,1.0
456,001020,2019-05-15,1000,1035,982,1030,30,329990,1.0248756218905473
457,001020,2019-05-16,1005,1010,959,970,60,498328,1.0093652445369408
458,001020,2019-05-17,961,1010,961,966,4,298077,1.0052029136316336
459,001020,2019-05-20,961,975,950,964,2,111827,1.002079002079002
460,001020,2019-05-21,962,974,949,953,11,123838,0.9958202716823407
461,001020,2019-05-22,957,959,936,952,1,140481,0.9968586387434555
462,001020,2019-05-23,955,979,939,950,2,139669,1.0052910052910053
463,001020,2019-05-24,945,952,902,910,40,279866,1.001100110011001
464,001020,2019-05-27,909,914,877,881,29,159625,0.996606334841629
465,001020,2019-05-28,884,903,878,887,6,77532,1.0022598870056496
466,001020,2019-05-29,885,896,882,888,1,90115,0.9910714285714286
467,001020,2019-05-30,896,896,881,892,4,72465,1.0124858115777526
468,001020,2019-05-31,881,894,869,886,6,52748,1.0068181818181818
469,001020,2019-06-03,880,896,880,882,4,42967,1.0
470,001020,2019-06-04,882,893,801,865,17,324033,0.9931113662456946
471,001020,2019-06-05,871,872,847,854,11,85728,0.9872832369942196
472,001020,2019-06-07,865,865,850,858,4,69007,1.008225616921269
473,001020,2019-06-10,851,880,851,870,12,80216,1.0
474,001020,2019-06-11,870,877,864,870,0,59817,0.9977064220183486
475,001020,2019-06-12,872,882,870,875,5,94977,0.9977194982896237
476,001020,2019-06-13,877,886,870,878,3,60458,0.9988623435722411
477,001020,2019-06-14,879,879,870,872,6,54109,1.0
478,001020,2019-06-17,872,872,851,860,12,52163,1.0046728971962617
479,001020,2019-06-18,856,861,850,850,10,83407,1.0
480,001020,2019-06-19,850,865,850,863,13,49429,0.9965357967667436
481,001020,2019-06-20,866,868,855,867,4,79414,1.0
482,001020,2019-06-21,867,867,856,861,6,76983,1.0
483,001020,2019-06-24,861,863,855,859,2,44504,1.0
484,001020,2019-06-25,859,870,857,857,2,91730,0.9965116279069768
485,001020,2019-06-26,860,863,845,848,9,107713,1.0095238095238095
486,001020,2019-06-27,840,850,840,842,6,63746,1.0011890606420928
487,001020,2019-06-28,841,846,840,842,0,43874,0.9859484777517564
488,001020,2019-07-01,854,854,836,844,2,30301,1.0156438026474128
489,001020,2019-07-02,831,847,831,840,4,60528,1.0
490,001020,2019-07-03,840,851,831,831,9,46058,1.0
491,001020,2019-07-04,831,839,821,831,0,69253,1.0
492,001020,2019-07-05,831,846,827,834,3,85416,1.0072463768115942
493,001020,2019-07-08,828,839,825,833,1,87628,1.0096969696969698
494,001020,2019-07-09,825,834,819,827,6,53726,0.9963855421686747
495,001020,2019-07-10,830,830,800,816,11,121432,0.9963369963369964
496,001020,2019-07-11,819,820,799,804,12,69400,1.00374531835206
497,001020,2019-07-12,801,822,797,805,1,68027,1.0
498,001020,2019-07-15,805,807,791,799,6,110867,0.9962593516209476
499,001020,2019-07-16,802,802,795,799,0,72608,0.9950186799501868
500,001020,2019-07-17,803,807,775,775,24,130975,1.0064935064935066
501,001020,2019-07-18,770,920,768,815,40,2817732,1.0
502,001020,2019-07-19,815,817,791,800,15,327539,0.9815950920245399
503,001020,2019-07-22,815,815,788,799,1,178895,1.0204342273307792
504,001020,2019-07-23,783,799,777,787,12,135784,1.008974358974359
505,001020,2019-07-24,780,800,775,775,12,101295,0.9923175416133163
506,001020,2019-07-25,781,781,760,767,8,77799,0.9935233160621761
507,001020,2019-07-26,772,772,744,749,18,96968,0.9946879150066401
508,001020,2019-07-29,753,754,715,716,33,90315,0.9972144846796658
509,001020,2019-07-30,718,728,706,715,1,51921,0.9958217270194986
510,001020,2019-07-31,718,720,700,719,4,87716,0.9944674965421854
511,001020,2019-08-01,723,732,712,715,4,53049,0.9834938101788171
512,001020,2019-08-02,727,727,700,706,9,86460,0.9901823281907434
513,001020,2019-08-05,713,718,677,682,24,97006,0.9898403483309144
514,001020,2019-08-06,689,689,641,674,8,100028,1.0353302611367128
515,001020,2019-08-07,651,684,651,666,8,165607,0.992548435171386
516,001020,2019-08-08,671,700,670,695,29,60248,0.9802538787023978
517,001020,2019-08-09,709,744,689,691,4,117789,1.022189349112426
518,001020,2019-08-12,676,694,661,694,3,134315,0.9971264367816092
519,001020,2019-08-13,696,705,681,702,8,85383,0.9985775248933144
520,001020,2019-08-14,703,752,703,715,13,210654,0.9986033519553073
521,001020,2019-08-16,716,719,670,695,20,102951,1.0
522,001020,2019-08-19,695,705,690,696,1,46339,0.997134670487106
523,001020,2019-08-20,698,705,693,702,6,92171,0.9971590909090909
524,001020,2019-08-21,704,710,698,707,5,69343,0.998587570621469
525,001020,2019-08-22,708,712,681,681,26,159653,1.016417910447761
526,001020,2019-08-23,670,682,665,682,1,190306,1.0029411764705882
527,001020,2019-08-26,680,680,655,663,19,47302,0.9969924812030075
528,001020,2019-08-27,665,672,655,668,5,45664,1.0105900151285931
529,001020,2019-08-28,661,695,661,672,4,77974,0.9985141158989599
530,001020,2019-08-29,673,683,672,676,4,25425,0.9941176470588236
531,001020,2019-08-30,680,694,678,688,12,37621,0.9956584659913169
532,001020,2019-09-02,691,691,679,687,1,46730,0.998546511627907
533,001020,2019-09-03,688,692,673,686,1,48016,0.9956458635703919
534,001020,2019-09-04,689,698,677,686,0,86106,0.9842180774748924
535,001020,2019-09-05,697,705,678,701,15,64993,1.0115440115440115
536,001020,2019-09-06,693,707,693,700,1,50859,1.0130246020260492
537,001020,2019-09-09,691,708,691,700,0,17779,1.0130246020260492
538,001020,2019-09-10,691,705,691,701,1,13041,1.0014285714285713
539,001020,2019-09-11,700,708,700,705,4,36314,0.9971711456859972
540,001020,2019-09-16,707,721,701,719,14,55707,0.9958448753462604
541,001020,2019-09-17,722,722,704,716,3,153234,0.9930651872399445
542,001020,2019-09-18,721,722,712,722,6,93366,1.0
543,001020,2019-09-19,722,727,715,726,4,85987,1.0
544,001020,2019-09-20,726,726,716,726,0,100032,0.9986244841815681
545,001020,2019-09-23,727,739,725,733,7,100438,1.0068681318681318
546,001020,2019-09-24,728,739,723,725,8,29934,1.0083449235048678
547,001020,2019-09-25,719,734,711,720,5,66179,0.993103448275862
548,001020,2019-09-26,725,727,705,719,1,52946,0.9944674965421854
549,001020,2019-09-27,723,723,704,704,15,36185,0.9929478138222849
550,001020,2019-09-30,709,720,697,715,11,52247,1.0070422535211268
551,001020,2019-10-01,710,721,704,713,2,25604,0.9902777777777778
552,001020,2019-10-02,720,720,709,709,4,20300,0.9888423988842399
553,001020,2019-10-04,717,717,693,706,3,59340,0.9943661971830986
554,001020,2019-10-07,710,710,686,686,20,55724,0.9942028985507246
555,001020,2019-10-08,690,694,666,668,18,102385,1.0276923076923077
556,001020,2019-10-10,650,670,650,660,8,87586,0.990990990990991
557,001020,2019-10-11,666,683,650,650,10,165993,0.9969325153374233
558,001020,2019-10-14,652,659,647,653,3,87963,0.9954268292682927
559,001020,2019-10-15,656,664,648,660,7,89847,0.995475113122172
560,001020,2019-10-16,663,663,650,654,6,93774,0.992412746585736
561,001020,2019-10-17,659,663,653,661,7,44214,0.9984894259818731
562,001020,2019-10-18,662,669,658,658,3,74076,1.0
563,001020,2019-10-21,658,662,648,651,7,55448,0.9863636363636363
564,001020,2019-10-22,660,660,644,651,0,75562,1.0
565,001020,2019-10-23,651,654,629,631,20,153281,1.0
566,001020,2019-10-24,631,636,599,611,20,166389,0.9698412698412698
567,001020,2019-10-25,630,630,594,599,12,98005,0.9966722129783694
568,001020,2019-10-28,601,601,592,595,4,79481,0.9883720930232558
569,001020,2019-10-29,602,605,579,595,0,122755,1.0016835016835017
570,001020,2019-10-30,594,594,552,572,23,304836,1.0177935943060499
571,001020,2019-10-31,562,586,562,585,13,75324,0.9932088285229203
572,001020,2019-11-01,589,629,582,598,13,234463,0.9966666666666667
573,001020,2019-11-04,600,610,591,601,3,56925,1.0016666666666667
574,001020,2019-11-05,600,615,591,608,7,96702,0.9934640522875817
575,001020,2019-11-06,612,613,602,608,0,64495,0.990228013029316
576,001020,2019-11-07,614,615,598,608,0,36267,0.987012987012987
577,001020,2019-11-08,616,618,590,595,13,167832,0.967479674796748
578,001020,2019-11-11,615,615,585,601,6,60627,0.9852459016393442
579,001020,2019-11-12,610,610,586,604,3,73366,1.0
580,001020,2019-11-13,604,717,580,617,13,1526856,1.0198347107438017
581,001020,2019-11-14,605,690,605,660,43,645392,1.0
582,001020,2019-11-15,660,666,635,646,14,392615,1.0046656298600312
583,001020,2019-11-18,643,657,638,645,1,105563,0.9802431610942249
584,001020,2019-11-19,658,665,644,647,2,175084,0.9832826747720365
585,001020,2019-11-20,658,658,641,641,6,82455,0.9891975308641975
586,001020,2019-11-21,648,648,612,612,29,118004,0.9839228295819936
587,001020,2019-11-22,622,634,576,634,22,126174,1.0
588,001020,2019-11-25,634,662,606,637,3,121041,1.0391517128874388
589,001020,2019-11-26,613,637,613,630,7,61864,1.024390243902439
590,001020,2019-11-27,615,750,615,707,77,3276245,1.0246376811594202
591,001020,2019-11-28,690,718,672,694,13,564207,1.0
592,001020,2019-11-29,694,703,672,672,22,275152,0.9985141158989599
593,001020,2019-12-02,673,691,661,667,5,131878,0.9737226277372263
594,001020,2019-12-03,685,685,660,668,1,66862,0.9823529411764705
595,001020,2019-12-04,680,680,642,651,17,183698,1.0
596,001020,2019-12-05,651,680,645,657,6,96887,0.9791356184798807
597,001020,2019-12-06,671,671,647,655,2,47351,0.9909228441754917
598,001020,2019-12-09,661,661,639,643,12,107277,1.0
599,001020,2019-12-10,643,656,627,631,12,91346,0.9890282131661442
600,001020,2019-12-11,638,643,626,633,2,57231,1.0047619047619047
601,001020,2019-12-12,630,649,630,643,10,61767,0.9922839506172839
602,001020,2019-12-13,648,680,645,661,18,217602,1.0
603,001020,2019-12-16,661,671,655,665,4,83256,1.0091047040971168
604,001020,2019-12-17,659,676,659,671,6,102981,0.9955489614243324
605,001020,2019-12-18,674,674,643,665,6,145159,1.0015060240963856
606,001020,2019-12-19,664,664,651,656,9,35714,1.001526717557252
607,001020,2019-12-20,655,755,645,676,20,1731688,0.9985228951255539
608,001020,2019-12-23,677,677,611,641,35,529458,1.0047021943573669
609,001020,2019-12-24,638,646,625,630,11,131053,1.0063897763578276
610,001020,2019-12-26,626,640,615,624,6,127429,1.0129870129870129
611,001020,2019-12-27,616,631,613,625,1,74886,1.0113268608414239
612,001020,2019-12-30,618,633,618,628,3,45319,0.988976377952756
613,001020,2020-01-02,635,638,626,638,10,75491,0.9984350547730829
614,001020,2020-01-03,639,655,628,654,16,146453,1.0202808112324493
615,001020,2020-01-06,641,655,633,655,1,111997,1.0
616,001020,2020-01-07,655,671,640,641,14,105170,1.0338709677419355
617,001020,2020-01-08,620,620,507,519,122,2996749,1.0
618,001020,2020-01-09,519,545,519,539,20,393453,0.992633517495396
619,001020,2020-01-10,543,700,535,595,56,7956562,1.0084745762711864
620,001020,2020-01-13,590,643,575,604,9,1635896,0.9966996699669967
621,001020,2020-01-14,606,610,580,600,4,626916,1.0169491525423728
622,001020,2020-01-15,590,615,586,607,7,347613,1.0
623,001020,2020-01-16,607,612,588,591,16,240805,1.0
624,001020,2020-01-17,591,609,585,592,1,369255,1.0
625,001020,2020-01-20,592,601,582,594,2,255558,1.0206185567010309
626,001020,2020-01-21,582,593,560,565,29,427036,1.0089285714285714
627,001020,2020-01-22,560,578,560,570,5,210249,1.0
628,001020,2020-01-23,570,583,550,564,6,250633,1.0071428571428571
629,001020,2020-01-28,560,560,532,534,30,297615,1.0
630,001020,2020-01-29,534,554,527,544,10,314705,0.9927007299270073
631,001020,2020-01-30,548,548,517,528,16,144705,1.0
632,001020,2020-01-31,528,530,514,514,14,80191,1.0019493177387915
633,001020,2020-02-03,513,515,488,512,2,185048,0.982725527831094
634,001020,2020-02-04,521,523,507,521,9,169932,0.9830188679245283
635,001020,2020-02-05,530,533,521,525,4,98857,1.0
636,001020,2020-02-06,525,534,524,526,1,103240,0.9905838041431262
637,001020,2020-02-07,531,531,512,524,2,138062,0.9943074003795066
638,001020,2020-02-10,527,534,518,534,10,141957,1.0
639,001020,2020-02-11,534,538,519,537,3,198916,1.0
640,001020,2020-02-12,537,589,530,545,8,1117300,1.0
641,001020,2020-02-13,545,598,541,547,2,1680128,0.9963570127504554
642,001020,2020-02-14,549,565,548,552,5,457935,0.9963898916967509
643,001020,2020-02-17,554,565,542,550,2,168020,1.0
644,001020,2020-02-18,550,555,536,541,9,110821,1.011214953271028
645,001020,2020-02-19,535,555,519,541,0,382278,0.9872262773722628
646,001020,2020-02-20,548,561,524,527,14,416057,0.9850467289719627
647,001020,2020-02-21,535,535,499,511,16,571770,1.0
648,001020,2020-02-24,511,511,480,480,31,323160,1.0762331838565022
649,001020,2020-02-25,446,492,419,455,25,641541,1.0
650,001020,2020-02-26,455,458,438,448,7,243271,0.9955555555555555
651,001020,2020-02-27,450,456,425,431,17,368845,1.0
652,001020,2020-02-28,431,440,395,397,34,395645,0.9851116625310173
653,001020,2020-03-02,403,430,399,430,33,263871,0.9247311827956989
654,001020,2020-03-03,465,465,429,434,4,241307,inf
669,001020,2020-03-24,1190,1200,1010,1010,180,753595,1.0191725529767912
670,001020,2020-03-25,991,991,910,948,62,682353,0.9978947368421053
671,001020,2020-03-26,950,1080,940,987,39,544381,0.9772277227722772
672,001020,2020-03-27,1010,1040,960,961,26,284126,1.010515247108307
673,001020,2020-03-30,951,972,921,949,12,107844,0.9958027282266527
674,001020,2020-03-31,953,1030,953,1020,71,179043,0.9807692307692307
675,001020,2020-04-01,1040,1040,990,990,30,136485,0.990990990990991
676,001020,2020-04-02,999,999,964,980,10,113740,0.9889001009081736
677,001020,2020-04-03,991,1000,969,983,3,77397,1.0
678,001020,2020-04-06,983,1030,971,1020,37,120125,0.9807692307692307
679,001020,2020-04-07,1040,1045,1000,1035,15,162970,0.9857142857142858
680,001020,2020-04-08,1050,1345,1050,1345,310,1876508,0.8151515151515152
681,001020,2020-04-09,1650,1745,1615,1745,400,954727,0.8948717948717949
682,001020,2020-04-10,1950,2020,1445,1445,300,4805452,1.0034722222222223
683,001020,2020-04-13,1440,1650,1390,1425,20,1643602,1.0178571428571428
684,001020,2020-04-14,1400,1445,1315,1360,65,463458,1.0
685,001020,2020-04-16,1360,1365,1225,1280,80,441005,0.9961089494163424
686,001020,2020-04-17,1285,1340,1270,1285,5,396819,1.0
687,001020,2020-04-20,1285,1325,1270,1305,20,215897,1.0
688,001020,2020-04-21,1305,1360,1175,1220,85,327667,1.0041152263374487
689,001020,2020-04-22,1215,1240,1175,1230,10,144357,0.9919354838709677
690,001020,2020-04-23,1240,1305,1220,1235,5,178021,0.9610894941634242
691,001020,2020-04-24,1285,1395,1230,1285,50,893662,0.9846743295019157
692,001020,2020-04-27,1305,1335,1270,1290,5,139041,0.9809885931558935
693,001020,2020-04-28,1315,1320,1225,1240,50,148983,1.0
694,001020,2020-04-29,1240,1520,1240,1410,170,1515978,1.0071428571428571
695,001020,2020-05-04,1400,1410,1350,1380,30,319546,1.0
696,001020,2020-05-06,1380,1515,1365,1470,90,964277,1.0
697,001020,2020-05-07,1470,1500,1430,1470,0,339095,0.9966101694915255
698,001020,2020-05-08,1475,1490,1455,1465,5,161534,0.9965986394557823
699,001020,2020-05-11,1470,1540,1440,1455,10,609912,0.9965753424657534
700,001020,2020-05-12,1460,1480,1390,1425,30,110575,1.021505376344086
701,001020,2020-05-13,1395,1410,1375,1400,25,121038,0.9929078014184397
702,001020,2020-05-14,1410,1415,1370,1370,30,81625,0.9927536231884058
703,001020,2020-05-15,1380,1485,1350,1410,40,346326,0.986013986013986
704,001020,2020-05-18,1430,1430,1335,1335,75,141600,0.9925650557620818
705,001020,2020-05-19,1345,1380,1330,1365,30,54642,0.9963503649635036
706,001020,2020-05-20,1370,1370,1340,1355,10,51283,0.9890510948905109
707,001020,2020-05-21,1370,1485,1350,1400,45,196823,0.9655172413793104
708,001020,2020-05-22,1450,1455,1355,1355,45,156073,0.9854545454545455
709,001020,2020-05-25,1375,1390,1335,1355,0,85471,1.0
710,001020,2020-05-26,1355,1390,1345,1390,35,104846,1.0036101083032491
711,001020,2020-05-27,1385,1405,1360,1370,20,72654,0.9856115107913669
712,001020,2020-05-28,1390,1395,1310,1325,45,116910,0.9888059701492538
713,001020,2020-05-29,1340,1340,1290,1320,5,59386,0.9924812030075187
714,001020,2020-06-01,1330,1345,1310,1345,25,47465,1.0
715,001020,2020-06-02,1345,1360,1320,1335,10,79233,0.9888888888888889
716,001020,2020-06-03,1350,1350,1310,1310,25,82732,0.9812734082397003
717,001020,2020-06-04,1335,1345,1305,1325,15,52052,1.0
718,001020,2020-06-05,1325,1380,1320,1380,55,100288,1.0
719,001020,2020-06-08,1380,1415,1345,1345,35,41708,1.0
720,001020,2020-06-09,1345,1370,1320,1330,15,48553,0.9925373134328358
721,001020,2020-06-10,1340,1360,1315,1335,5,38623,1.0
722,001020,2020-06-11,1335,1375,1285,1305,30,130358,1.0829875518672198
723,001020,2020-06-12,1205,1290,1205,1255,50,56323,1.0
724,001020,2020-06-15,1255,1270,1150,1160,95,96257,0.9666666666666667
725,001020,2020-06-16,1200,1265,1180,1215,55,36030,0.9838056680161943
726,001020,2020-06-17,1235,1235,1190,1190,25,20920,0.99581589958159
727,001020,2020-06-18,1195,1285,1195,1240,50,49665,0.9725490196078431
728,001020,2020-06-19,1275,1350,1240,1250,10,92958,0.9727626459143969
729,001020,2020-06-22,1285,1325,1250,1250,0,30638,1.0040160642570282
730,001020,2020-06-23,1245,1310,1225,1225,25,66893,1.0
731,001020,2020-06-24,1225,1260,1210,1240,15,34521,0.9959839357429718
732,001020,2020-06-25,1245,1270,1200,1200,40,58318,1.0
733,001020,2020-06-26,1200,1250,1130,1205,5,46028,0.9796747967479674
734,001020,2020-06-29,1230,1230,1160,1205,0,47022,1.0
735,001020,2020-06-30,1205,1215,1155,1165,40,31144,1.0
736,001020,2020-07-01,1165,1205,1135,1175,10,73068,1.0
737,001020,2020-07-02,1175,1215,1160,1215,40,27275,1.0
738,001020,2020-07-03,1215,1235,1180,1190,25,41736,0.9714285714285714
739,001020,2020-07-06,1225,1340,1210,1260,70,276774,0.9655172413793104
740,001020,2020-07-07,1305,1635,1280,1635,375,3547238,1.0186915887850467
741,001020,2020-07-08,1605,1645,1445,1525,110,3872961,1.0
742,001020,2020-07-09,1525,1530,1450,1500,25,619551,1.023890784982935
743,001020,2020-07-10,1465,1480,1415,1440,60,540707,0.96
744,001020,2020-07-13,1500,1570,1410,1430,10,1654284,1.0177935943060499
745,001020,2020-07-14,1405,1455,1375,1410,20,279571,0.986013986013986
746,001020,2020-07-15,1430,1500,1410,1480,70,454560,0.9736842105263158
747,001020,2020-07-16,1520,1590,1470,1500,20,1546210,0.9803921568627451
748,001020,2020-07-17,1530,1535,1455,1475,25,271249,0.9365079365079365
749,001020,2020-07-20,1575,1625,1520,1540,65,1143585,1.013157894736842
750,001020,2020-07-21,1520,1560,1500,1545,5,298579,1.0131147540983607
751,001020,2020-07-22,1525,1535,1490,1500,45,207621,0.974025974025974
752,001020,2020-07-23,1540,1540,1435,1435,65,224946,0.9896551724137931
753,001020,2020-07-24,1450,1495,1450,1465,30,159956,1.0
754,001020,2020-07-27,1465,1525,1420,1505,40,152674,1.0
755,001020,2020-07-28,1505,1520,1465,1485,20,82664,1.0136518771331058
756,001020,2020-07-29,1465,1500,1455,1495,10,72426,0.9966666666666667
757,001020,2020-07-30,1500,1545,1465,1535,40,194481,0.9903225806451613
758,001020,2020-07-31,1550,1780,1515,1655,120,2575848,0.9019073569482289
759,001020,2020-08-03,1835,1875,1710,1735,80,1598764,0.9747191011235955
760,001020,2020-08-04,1780,1780,1650,1685,50,377196,1.0
761,001020,2020-08-05,1685,1710,1625,1710,25,199939,1.0
762,001020,2020-08-06,1710,1710,1635,1645,65,151547,0.987987987987988
763,001020,2020-08-07,1665,1665,1590,1665,20,123327,1.0
764,001020,2020-08-10,1665,1760,1635,1745,80,363673,0.9914772727272727
765,001020,2020-08-11,1760,1760,1705,1745,0,112081,1.0028735632183907
766,001020,2020-08-12,1740,1740,1640,1685,60,113602,0.9882697947214076
767,001020,2020-08-13,1705,1775,1650,1735,50,173511,0.9830028328611898
768,001020,2020-08-14,1765,1765,1695,1730,5,167760,0.9885714285714285
769,001020,2020-08-18,1750,1750,1590,1610,120,322690,1.0
770,001020,2020-08-19,1610,1610,1500,1505,105,245501,0.9966887417218543
771,001020,2020-08-20,1510,1510,1365,1435,70,186478,1.0
772,001020,2020-08-21,1435,1435,1375,1400,35,76676,0.99644128113879
773,001020,2020-08-24,1405,1445,1380,1420,20,83033,0.9861111111111112
774,001020,2020-08-25,1440,1450,1395,1450,30,85478,0.9830508474576272
775,001020,2020-08-26,1475,1545,1430,1505,55,199302,1.0
776,001020,2020-08-27,1505,1530,1425,1460,45,161411,1.0
777,001020,2020-08-28,1460,1605,1425,1525,65,331905,0.9591194968553459
778,001020,2020-08-31,1590,1590,1490,1520,5,98964,1.0
779,001020,2020-09-01,1520,1580,1485,1535,15,203433,0.9777070063694268
780,001020,2020-09-02,1570,1650,1530,1545,10,419133,0.9809523809523809
781,001020,2020-09-03,1575,1575,1515,1540,5,100519,1.0584192439862543
782,001020,2020-09-04,1455,1530,1445,1530,10,114588,0.9870967741935484
783,001020,2020-09-07,1550,1720,1505,1680,150,779972,0.9970326409495549
784,001020,2020-09-08,1685,1725,1640,1680,0,256090,1.030674846625767
785,001020,2020-09-09,1630,1770,1595,1695,15,354396,0.9769452449567724
786,001020,2020-09-10,1735,1755,1675,1740,45,159969,0.9775280898876404
787,001020,2020-09-11,1780,1780,1690,1720,20,86749,0.9913544668587896
788,001020,2020-09-14,1735,1735,1680,1695,25,77822,1.0
789,001020,2020-09-15,1695,1700,1650,1695,0,87500,1.0
790,001020,2020-09-16,1695,1865,1680,1790,95,1682331,1.022857142857143
791,001020,2020-09-17,1750,1760,1645,1705,85,440783,1.0148809523809523
792,001020,2020-09-18,1680,1805,1650,1750,45,347744,1.0115606936416186
793,001020,2020-09-21,1730,1760,1650,1695,55,215509,1.0119402985074626
794,001020,2020-09-22,1675,1695,1615,1630,65,84559,1.0124223602484472
795,001020,2020-09-23,1610,1710,1610,1655,25,62635,1.003030303030303
796,001020,2020-09-24,1650,1680,1585,1610,45,58448,1.0
797,001020,2020-09-25,1610,1695,1595,1605,5,69303,0.9968944099378882
798,001020,2020-09-28,1610,1660,1590,1615,10,34634,0.9817629179331308
799,001020,2020-09-29,1645,1775,1625,1695,80,353240,0.9797687861271677
800,001020,2020-10-05,1730,1730,1660,1690,5,124740,1.0
801,001020,2020-10-06,1690,1715,1680,1690,0,94300,1.0
802,001020,2020-10-07,1690,1715,1675,1700,10,83433,1.0
803,001020,2020-10-08,1700,1765,1685,1725,25,316639,0.9942363112391931
804,001020,2020-10-12,1735,1795,1700,1795,70,206031,1.0169971671388103
805,001020,2020-10-13,1765,1940,1765,1940,145,508764,1.0237467018469657
806,001020,2020-10-14,1895,1975,1880,1885,55,489534,1.0
807,001020,2020-10-15,1885,1940,1810,1875,10,321075,1.0080645161290323
808,001020,2020-10-16,1860,1870,1735,1790,85,185400,0.9972144846796658
809,001020,2020-10-19,1795,1830,1765,1800,10,87239,1.0027855153203342
810,001020,2020-10-20,1795,1890,1745,1750,50,229142,1.0
811,001020,2020-10-21,1750,1775,1675,1735,15,142856,1.0087209302325582
812,001020,2020-10-22,1720,1740,1685,1690,45,58869,1.0
813,001020,2020-10-23,1690,1735,1685,1700,10,87849,1.0
814,001020,2020-10-26,1700,1705,1595,1600,100,102215,1.0031347962382444
815,001020,2020-10-27,1595,1680,1550,1665,65,76406,1.0030120481927711
816,001020,2020-10-28,1660,1690,1655,1665,0,53076,1.0060422960725075
817,001020,2020-10-29,1655,1670,1620,1660,5,47347,1.0
818,001020,2020-10-30,1660,1695,1600,1615,45,57622,1.0
819,001020,2020-11-02,1615,1650,1605,1645,30,44512,1.0
820,001020,2020-11-03,1645,1695,1645,1670,25,48841,1.0
821,001020,2020-11-04,1670,1770,1645,1675,5,183884,0.9824046920821115
822,001020,2020-11-05,1705,1705,1650,1680,5,54752,1.0
823,001020,2020-11-06,1680,1685,1635,1655,25,53802,0.993993993993994
824,001020,2020-11-09,1665,1680,1645,1670,15,35067,1.0
