,code,date,Open,High,Low,Close,Diff,Volume
734,005930,2020-06-29,52500.0,53200.0,52000.0,52400.0,900,17776925
735,005930,2020-06-30,53900.0,53900.0,52800.0,52800.0,400,21157172
736,005930,2020-07-01,53400.0,53600.0,52400.0,52600.0,200,16706143
737,005930,2020-07-02,52100.0,52900.0,52100.0,52900.0,300,14142583
738,005930,2020-07-03,53000.0,53600.0,52700.0,53600.0,700,11887868
739,005930,2020-07-06,54000.0,55000.0,53800.0,55000.0,1400,19856623
740,005930,2020-07-07,55800.0,55900.0,53400.0,53400.0,1600,30760032
741,005930,2020-07-08,53600.0,53900.0,52900.0,53000.0,400,19664652
742,005930,2020-07-09,53200.0,53600.0,52800.0,52800.0,200,17054850
743,005930,2020-07-10,53100.0,53200.0,52300.0,52700.0,100,13714746
744,005930,2020-07-13,53300.0,53800.0,53100.0,53400.0,700,12240188
745,005930,2020-07-14,53700.0,53800.0,53200.0,53800.0,400,14269484
746,005930,2020-07-15,54400.0,55000.0,54300.0,54700.0,900,24051450
747,005930,2020-07-16,54800.0,54800.0,53800.0,53800.0,900,16779127
748,005930,2020-07-17,54200.0,54700.0,54100.0,54400.0,600,10096174
749,005930,2020-07-20,54800.0,54800.0,54000.0,54200.0,200,10507530
750,005930,2020-07-21,55200.0,55400.0,54800.0,55300.0,1100,18297260
751,005930,2020-07-22,55300.0,55500.0,54700.0,54700.0,600,12885057
752,005930,2020-07-23,54700.0,54700.0,53800.0,54100.0,600,16214932
753,005930,2020-07-24,54000.0,54400.0,53700.0,54200.0,100,10994535
754,005930,2020-07-27,54300.0,55700.0,54300.0,55600.0,1400,21054421
755,005930,2020-07-28,57000.0,58800.0,56400.0,58600.0,3000,48431566
756,005930,2020-07-29,60300.0,60400.0,58600.0,59000.0,400,36476611
757,005930,2020-07-30,59700.0,60100.0,59000.0,59000.0,0,19285354
758,005930,2020-07-31,59500.0,59600.0,57700.0,57900.0,1100,21943345
759,005930,2020-08-03,57800.0,57900.0,56700.0,56800.0,1100,21158940
760,005930,2020-08-04,57200.0,58100.0,57000.0,57300.0,500,19419694
761,005930,2020-08-05,57300.0,57500.0,56300.0,56900.0,400,17739706
762,005930,2020-08-06,57100.0,58400.0,57100.0,58000.0,1100,21625874
763,005930,2020-08-07,57900.0,58400.0,57100.0,57500.0,500,18751717
764,005930,2020-08-10,57600.0,58300.0,57500.0,57800.0,300,17774291
765,005930,2020-08-11,58000.0,59500.0,57800.0,58200.0,400,24907912
766,005930,2020-08-12,58200.0,59000.0,57700.0,59000.0,800,18573934
767,005930,2020-08-13,59400.0,59600.0,58000.0,58700.0,300,22089460
768,005930,2020-08-14,58000.0,58400.0,57700.0,58000.0,700,15672548
769,005930,2020-08-18,58900.0,59900.0,58000.0,58400.0,400,25307825
770,005930,2020-08-19,59000.0,59200.0,57800.0,57800.0,600,16930719
771,005930,2020-08-20,57600.0,57600.0,55300.0,55400.0,2400,30386029
772,005930,2020-08-21,56200.0,56900.0,55800.0,55900.0,500,21142288
773,005930,2020-08-24,55800.0,56600.0,55400.0,56100.0,200,15055896
774,005930,2020-08-25,56400.0,56800.0,56100.0,56400.0,300,14021705
775,005930,2020-08-26,56400.0,56500.0,55700.0,56400.0,0,17651593
776,005930,2020-08-27,56300.0,56300.0,55600.0,55600.0,800,16196568
777,005930,2020-08-28,56100.0,56300.0,55400.0,55400.0,200,14619888
778,005930,2020-08-31,56000.0,56100.0,54000.0,54000.0,1400,32671367
779,005930,2020-09-01,54100.0,54800.0,54100.0,54200.0,200,19363117
780,005930,2020-09-02,54600.0,55100.0,54100.0,54400.0,200,16905723
781,005930,2020-09-03,55600.0,56700.0,55500.0,56400.0,2000,28384920
782,005930,2020-09-04,55200.0,55800.0,55100.0,55600.0,800,22139109
783,005930,2020-09-07,56100.0,57300.0,55800.0,56500.0,900,18685880
784,005930,2020-09-08,57400.0,58700.0,57200.0,58700.0,2200,31517520
785,005930,2020-09-09,58200.0,59300.0,57800.0,58400.0,300,30597399
786,005930,2020-09-10,59900.0,60000.0,59100.0,59200.0,800,29923293
787,005930,2020-09-11,59300.0,59400.0,58200.0,59000.0,200,16017098
788,005930,2020-09-14,60200.0,60800.0,59900.0,60400.0,1400,20648281
789,005930,2020-09-15,60900.0,61000.0,60500.0,61000.0,600,17877075
790,005930,2020-09-16,61100.0,61300.0,60600.0,61000.0,0,17041444
791,005930,2020-09-17,60700.0,60800.0,59300.0,59500.0,1500,25108356
792,005930,2020-09-18,59800.0,59900.0,59100.0,59300.0,200,18884571
793,005930,2020-09-21,59100.0,60000.0,59000.0,59200.0,100,15140387
794,005930,2020-09-22,59100.0,59700.0,57800.0,58200.0,1000,20830381
795,005930,2020-09-23,58400.0,58800.0,57400.0,58600.0,400,20111398
796,005930,2020-09-24,57700.0,58600.0,57600.0,57800.0,800,17564020
797,005930,2020-09-25,57700.0,58200.0,57700.0,57900.0,100,11444683
798,005930,2020-09-28,58300.0,58800.0,57900.0,58200.0,300,12614080
799,005930,2020-09-29,58300.0,59000.0,58200.0,58200.0,0,15503563
800,005930,2020-10-05,57500.0,59200.0,57500.0,58700.0,500,20228289
801,005930,2020-10-06,59400.0,59900.0,58700.0,59000.0,300,14463826
802,005930,2020-10-07,58700.0,59900.0,58500.0,59900.0,900,14861838
803,005930,2020-10-08,60500.0,60700.0,59500.0,59700.0,200,24589924
804,005930,2020-10-12,60000.0,60400.0,59900.0,60400.0,700,16145837
805,005930,2020-10-13,61000.0,61400.0,60400.0,60900.0,500,19247631
806,005930,2020-10-14,61000.0,61100.0,60500.0,60900.0,0,16086716
807,005930,2020-10-15,60700.0,60800.0,59700.0,60000.0,900,17756232
808,005930,2020-10-16,60000.0,60400.0,59000.0,59500.0,500,16554190
809,005930,2020-10-19,59600.0,60200.0,59500.0,60000.0,500,14474985
810,005930,2020-10-20,60300.0,60900.0,60100.0,60900.0,900,19326115
811,005930,2020-10-21,61200.0,61500.0,60600.0,60900.0,0,15703443
812,005930,2020-10-22,60300.0,60500.0,59800.0,60100.0,800,14294095
813,005930,2020-10-23,60400.0,60400.0,59800.0,60200.0,100,9322232
814,005930,2020-10-26,60400.0,61100.0,60100.0,60400.0,200,13268226
815,005930,2020-10-27,60300.0,60300.0,59500.0,59800.0,600,17260416
816,005930,2020-10-28,59400.0,59400.0,58800.0,59000.0,800,14428882
817,005930,2020-10-29,58200.0,58500.0,57500.0,58100.0,900,22636966
818,005930,2020-10-30,58000.0,58000.0,56600.0,56600.0,1500,26907844
819,005930,2020-11-02,56400.0,57500.0,56000.0,57400.0,800,20489076
820,005930,2020-11-03,57900.0,58900.0,57600.0,58800.0,1400,14950919
821,005930,2020-11-04,58900.0,59000.0,57800.0,58500.0,300,21718561
822,005930,2020-11-05,59000.0,60300.0,58800.0,60300.0,1800,20639475
823,005930,2020-11-06,60700.0,60800.0,59600.0,60100.0,200,16910230
824,005930,2020-11-09,60700.0,60900.0,60100.0,60200.0,100,15892961
825,005930,2020-11-10,60500.0,60500.0,59500.0,60200.0,0,19073552
826,005930,2020-11-11,60700.0,61400.0,60400.0,61300.0,1100,25628510
827,005930,2020-11-12,61000.0,61400.0,60700.0,61000.0,300,19800573
828,005930,2020-11-13,61300.0,63200.0,61000.0,63200.0,2200,31508829
829,005930,2020-11-16,64000.0,66700.0,63900.0,66300.0,3100,36354334
830,005930,2020-11-17,67000.0,67000.0,65600.0,65700.0,600,30204089
831,005930,2020-11-18,65700.0,66200.0,64700.0,64800.0,900,22963790
832,005930,2020-11-19,64100.0,64800.0,63900.0,64600.0,200,16590290
833,005930,2020-11-20,63900.0,65200.0,63900.0,64700.0,100,15068682
834,005930,2020-11-23,64800.0,67800.0,64700.0,67500.0,2800,27134398
835,005930,2020-11-24,67900.0,69500.0,67000.0,67700.0,200,32158235
836,005930,2020-11-25,67900.0,68300.0,66500.0,66600.0,1100,32447065
837,005930,2020-11-26,66100.0,68000.0,66000.0,68000.0,1400,19023323
838,005930,2020-11-27,68000.0,68400.0,67600.0,68200.0,200,14063434
839,005930,2020-11-30,68400.0,68600.0,66700.0,66700.0,1500,43811016
840,005930,2020-12-01,67100.0,68300.0,67100.0,67800.0,1100,22327173
841,005930,2020-12-02,68400.0,69900.0,68300.0,69500.0,1700,29703942
842,005930,2020-12-03,70100.0,70500.0,69300.0,69700.0,200,23677989
843,005930,2020-12-04,70400.0,72100.0,70100.0,71500.0,1800,28130533
844,005930,2020-12-07,72400.0,73500.0,71900.0,72900.0,1400,28490496
845,005930,2020-12-08,72200.0,72900.0,71600.0,71700.0,1200,25000338
846,005930,2020-12-09,72100.0,73900.0,72000.0,73900.0,2200,24077996
847,005930,2020-12-10,72700.0,73800.0,72500.0,72900.0,1000,39882928
848,005930,2020-12-11,73500.0,73800.0,73100.0,73400.0,500,18486672
849,005930,2020-12-14,73600.0,74500.0,73200.0,73800.0,400,21510415
850,005930,2020-12-15,73800.0,74100.0,73300.0,73800.0,0,20863671
851,005930,2020-12-16,74100.0,74500.0,73400.0,73800.0,0,17512081
852,005930,2020-12-17,73400.0,73700.0,72600.0,73300.0,500,24293214
853,005930,2020-12-18,73300.0,73700.0,73000.0,73000.0,300,17613029
854,005930,2020-12-21,73100.0,73400.0,72000.0,73000.0,0,20367355
855,005930,2020-12-22,72500.0,73200.0,72100.0,72300.0,700,16304910
856,005930,2020-12-23,72400.0,74000.0,72300.0,73900.0,1600,19411326
857,005930,2020-12-24,74100.0,78800.0,74000.0,77800.0,3900,32502870
858,005930,2020-12-28,79000.0,80100.0,78200.0,78700.0,900,40085044
859,005930,2020-12-29,78800.0,78900.0,77300.0,78300.0,400,30339449
860,005930,2020-12-30,77400.0,81300.0,77300.0,81000.0,2700,29417421
861,005930,2021-01-04,81000.0,84400.0,80200.0,83000.0,2000,38655276
862,005930,2021-01-05,81600.0,83900.0,81600.0,83900.0,900,35335669
863,005930,2021-01-06,83300.0,84500.0,82100.0,82200.0,1700,42089013
864,005930,2021-01-07,82800.0,84200.0,82700.0,82900.0,700,32644642
865,005930,2021-01-08,83300.0,90000.0,83000.0,88800.0,5900,59013307
866,005930,2021-01-11,90000.0,96800.0,89500.0,91000.0,2200,90306177
867,005930,2021-01-12,90300.0,91400.0,87800.0,90600.0,400,48682416
868,005930,2021-01-13,89800.0,91200.0,89100.0,89700.0,900,36068848
869,005930,2021-01-14,88700.0,90000.0,88700.0,89700.0,0,26393970
870,005930,2021-01-15,89800.0,91800.0,88000.0,88000.0,1700,33431809
871,005930,2021-01-18,86600.0,87300.0,84100.0,85000.0,3000,43227951
872,005930,2021-01-19,84500.0,88000.0,83600.0,87000.0,2000,39895044
873,005930,2021-01-20,89000.0,89000.0,86500.0,87200.0,200,25211127
874,005930,2021-01-21,87500.0,88600.0,86500.0,88100.0,900,25318011
875,005930,2021-01-22,89000.0,89700.0,86800.0,86800.0,1300,30861661
876,005930,2021-01-25,87000.0,89900.0,86300.0,89400.0,2600,27258534
877,005930,2021-01-26,88800.0,89200.0,86500.0,86700.0,2700,33178936
878,005930,2021-01-27,86600.0,87700.0,85600.0,85600.0,1100,26423070
879,005930,2021-01-28,83200.0,85600.0,83200.0,83700.0,1900,31859808
880,005930,2021-01-29,84500.0,85000.0,82000.0,82000.0,1700,39615978
881,005930,2021-02-01,81700.0,83400.0,81000.0,83000.0,1000,28046832
882,005930,2021-02-02,84100.0,86400.0,83700.0,84400.0,1400,26302077
883,005930,2021-02-03,84800.0,85400.0,83400.0,84600.0,200,22112205
884,005930,2021-02-04,83500.0,83800.0,82100.0,82500.0,2100,24171688
885,005930,2021-02-05,83100.0,84000.0,82500.0,83500.0,1000,18036835
886,005930,2021-02-08,83800.0,84200.0,83000.0,83000.0,500,15338765
887,005930,2021-02-09,84000.0,84800.0,82700.0,82700.0,300,20898332
888,005930,2021-02-10,82600.0,82600.0,81600.0,81600.0,1100,23025766
889,005930,2021-02-15,83800.0,84500.0,83300.0,84200.0,2600,23529706
890,005930,2021-02-16,84500.0,86000.0,84200.0,84900.0,700,20483100
891,005930,2021-02-17,83900.0,84200.0,83000.0,83200.0,1700,18307735
892,005930,2021-02-18,83200.0,83600.0,82100.0,82100.0,1100,21327683
893,005930,2021-02-19,82300.0,82800.0,81000.0,82600.0,500,25880879
894,005930,2021-02-22,83800.0,84200.0,82200.0,82200.0,400,25419886
895,005930,2021-02-23,81200.0,82900.0,81100.0,82000.0,200,20587314
896,005930,2021-02-24,81800.0,83600.0,81300.0,82000.0,0,26807651
897,005930,2021-02-25,84000.0,85400.0,83000.0,85300.0,3300,34155986
898,005930,2021-02-26,82800.0,83400.0,82000.0,82500.0,2800,38520800
899,005930,2021-03-02,85100.0,85300.0,83000.0,83600.0,1100,33498180
900,005930,2021-03-03,83500.0,84000.0,82800.0,84000.0,400,19882132
901,005930,2021-03-04,82600.0,83200.0,82200.0,82400.0,1600,24348331
902,005930,2021-03-05,81100.0,82600.0,81100.0,82100.0,300,20508971
903,005930,2021-03-08,82900.0,83000.0,81600.0,82000.0,100,17641256
904,005930,2021-03-09,81400.0,81900.0,80600.0,81400.0,600,25420764
905,005930,2021-03-10,82400.0,82500.0,80700.0,80900.0,500,20038422
906,005930,2021-03-11,81000.0,82500.0,81000.0,82000.0,1100,23818297
907,005930,2021-03-12,83100.0,83500.0,82400.0,82800.0,800,13530573
908,005930,2021-03-15,82800.0,82900.0,81800.0,81800.0,1000,13735798
909,005930,2021-03-16,82200.0,83000.0,82100.0,82800.0,1000,12293537
910,005930,2021-03-17,82800.0,82900.0,82000.0,82300.0,500,11625146
911,005930,2021-03-18,82800.0,83800.0,82600.0,82900.0,600,18585244
912,005930,2021-03-19,82100.0,82500.0,81800.0,81900.0,1000,15869700
913,005930,2021-03-22,82000.0,82300.0,81700.0,82000.0,100,12670506
914,005930,2021-03-23,82600.0,82900.0,81800.0,81800.0,200,13299907
915,005930,2021-03-24,81000.0,81600.0,80700.0,81000.0,800,17926638
916,005930,2021-03-25,81000.0,82100.0,80800.0,81200.0,200,14758826
917,005930,2021-03-26,81400.0,81600.0,81000.0,81500.0,300,12845778
918,005930,2021-03-29,81700.0,81700.0,81000.0,81600.0,100,14952134
919,005930,2021-03-30,81600.0,82300.0,81300.0,82200.0,600,13121698
920,005930,2021-03-31,82400.0,82700.0,81400.0,81400.0,800,17240518
921,005930,2021-04-01,82500.0,83000.0,82000.0,82900.0,1500,18676461
922,005930,2021-04-02,84000.0,85200.0,83900.0,84800.0,1900,22997538
923,005930,2021-04-05,85800.0,86000.0,84800.0,85400.0,600,16255990
924,005930,2021-04-06,86200.0,86200.0,85100.0,86000.0,600,19042023
925,005930,2021-04-07,86100.0,86200.0,85400.0,85600.0,400,17885538
926,005930,2021-04-08,85700.0,85700.0,84100.0,84700.0,900,19244259
927,005930,2021-04-09,84700.0,84900.0,83400.0,83600.0,1100,18193707
928,005930,2021-04-12,84100.0,84100.0,83100.0,83200.0,400,12915282
929,005930,2021-04-13,83000.0,84500.0,82800.0,84000.0,800,15238206
930,005930,2021-04-14,84000.0,84300.0,83400.0,84000.0,0,13794652
931,005930,2021-04-15,83700.0,84500.0,83400.0,84100.0,100,16377412
932,005930,2021-04-16,84700.0,84700.0,83600.0,83900.0,200,15429522
933,005930,2021-04-19,83800.0,84000.0,83300.0,83300.0,600,15287311
934,005930,2021-04-20,83300.0,84000.0,83100.0,83900.0,600,15521965
935,005930,2021-04-21,83300.0,83500.0,82500.0,82600.0,1300,21636079
936,005930,2021-04-22,82900.0,83000.0,82400.0,82400.0,200,13934746
937,005930,2021-04-23,81900.0,82900.0,81600.0,82800.0,400,17805080
938,005930,2021-04-26,82900.0,83500.0,82600.0,83500.0,700,15489938
939,005930,2021-04-27,83200.0,83300.0,82500.0,82900.0,600,12941533
940,005930,2021-04-28,83200.0,83200.0,82100.0,82100.0,800,15596759
941,005930,2021-04-29,82400.0,82500.0,81500.0,81700.0,400,20000973
942,005930,2021-04-30,81900.0,82100.0,81500.0,81500.0,200,18673197
943,005930,2021-05-03,81000.0,82400.0,81000.0,81700.0,200,15710336
944,005930,2021-05-04,81900.0,82600.0,81800.0,82600.0,900,12532550
945,005930,2021-05-06,81700.0,82300.0,81700.0,82300.0,300,17047511
946,005930,2021-05-07,81800.0,82100.0,81500.0,81900.0,400,14154882
947,005930,2021-05-10,82300.0,83500.0,81800.0,83200.0,1300,19385027
948,005930,2021-05-11,82500.0,82600.0,81100.0,81200.0,2000,28996680
949,005930,2021-05-12,80800.0,81200.0,79800.0,80000.0,1200,35812268
950,005930,2021-05-13,78900.0,79600.0,78400.0,78500.0,1500,31490096
951,005930,2021-05-14,79000.0,80300.0,78900.0,80100.0,1600,16450920
952,005930,2021-05-17,80800.0,80900.0,79200.0,79600.0,500,17740855
953,005930,2021-05-18,79600.0,80000.0,79100.0,79600.0,0,17494407
954,005930,2021-05-20,79400.0,79700.0,79100.0,79500.0,100,16541828
955,005930,2021-05-21,80100.0,81500.0,79800.0,80100.0,600,20961714
956,005930,2021-05-24,80100.0,80400.0,79500.0,79700.0,400,13398666
957,005930,2021-05-25,80000.0,80400.0,79800.0,79900.0,200,13628942
958,005930,2021-05-26,80400.0,80500.0,79700.0,79800.0,100,11984359
959,005930,2021-05-27,80000.0,80000.0,79100.0,79600.0,200,23198510
960,005930,2021-05-28,79800.0,80400.0,79400.0,80100.0,500,12360199
961,005930,2021-05-31,80300.0,80600.0,79600.0,80500.0,400,13321324
962,005930,2021-06-01,80500.0,81300.0,80100.0,80600.0,100,14058401
963,005930,2021-06-02,80400.0,81400.0,80300.0,80800.0,200,16414644
964,005930,2021-06-03,81300.0,83000.0,81100.0,82800.0,2000,29546007
965,005930,2021-06-04,82700.0,82700.0,81500.0,82200.0,600,18112259
966,005930,2021-06-07,82700.0,82800.0,81600.0,81900.0,300,16496197
967,005930,2021-06-08,82300.0,82600.0,81800.0,81900.0,0,12781226
968,005930,2021-06-09,81500.0,82000.0,81100.0,81100.0,800,14908823
969,005930,2021-06-10,81300.0,81400.0,80900.0,81000.0,100,17586995
970,005930,2021-06-11,81200.0,81700.0,80700.0,81000.0,0,14087962
971,005930,2021-06-14,80800.0,80900.0,80500.0,80500.0,500,10550078
972,005930,2021-06-15,80900.0,81200.0,80600.0,80900.0,400,10075685
973,005930,2021-06-16,81500.0,81900.0,81100.0,81800.0,900,14999855
974,005930,2021-06-17,81100.0,81300.0,80700.0,80900.0,900,14007385
975,005930,2021-06-18,81100.0,81100.0,80500.0,80500.0,400,14916721
976,005930,2021-06-21,79700.0,80000.0,79600.0,79900.0,600,16063340
977,005930,2021-06-22,80200.0,80300.0,79900.0,80000.0,100,11773365
978,005930,2021-06-23,80500.0,80600.0,79900.0,80100.0,100,13856548
979,005930,2021-06-24,80400.0,81400.0,80100.0,81200.0,1100,18771080
980,005930,2021-06-25,81500.0,81900.0,81200.0,81600.0,400,13481405
981,005930,2021-06-28,81700.0,82000.0,81600.0,81900.0,300,11578529
982,005930,2021-06-29,81900.0,82100.0,80800.0,81000.0,900,15744317
983,005930,2021-06-30,81100.0,81400.0,80700.0,80700.0,300,13288643
984,005930,2021-07-01,80500.0,80600.0,80000.0,80100.0,600,13382882
985,005930,2021-07-02,80000.0,80400.0,79900.0,80000.0,100,8753097
986,005930,2021-07-05,80100.0,80800.0,80000.0,80400.0,400,8330969
987,005930,2021-07-06,80600.0,81200.0,80500.0,81200.0,800,12131651
988,005930,2021-07-07,81200.0,81300.0,80300.0,80800.0,400,15992202
989,005930,2021-07-08,81100.0,81200.0,79900.0,79900.0,900,16660998
990,005930,2021-07-09,79600.0,79800.0,79000.0,79400.0,500,22720577
991,005930,2021-07-12,79900.0,80000.0,79500.0,79700.0,300,9768108
992,005930,2021-07-13,80000.0,80200.0,79800.0,79800.0,100,9863450
993,005930,2021-07-14,79400.0,79600.0,79100.0,79500.0,300,11575636
994,005930,2021-07-15,79800.0,80600.0,79500.0,80600.0,1100,13766279
995,005930,2021-07-16,80100.0,80100.0,79500.0,79800.0,800,10859399
996,005930,2021-07-19,79100.0,79200.0,78800.0,79000.0,800,13155414
997,005930,2021-07-20,78500.0,79000.0,78400.0,79000.0,0,12456646
998,005930,2021-07-21,79000.0,79100.0,78500.0,78500.0,500,12355296
999,005930,2021-07-22,79000.0,79800.0,78900.0,79700.0,1200,12618790
1000,005930,2021-07-23,79700.0,79900.0,79200.0,79300.0,400,9098910
1001,005930,2021-07-26,79400.0,79500.0,78800.0,78800.0,500,10040975
1002,005930,2021-07-27,79200.0,79400.0,78500.0,78500.0,300,11427693
1003,005930,2021-07-28,78300.0,79200.0,78100.0,79200.0,700,12743417
1004,005930,2021-07-29,78800.0,79400.0,78800.0,79000.0,200,14360453
1005,005930,2021-07-30,78900.0,78900.0,78500.0,78500.0,500,13823411
1006,005930,2021-08-02,79200.0,79500.0,78700.0,79300.0,800,11739124
1007,005930,2021-08-03,79400.0,81400.0,79300.0,81400.0,2100,24339360
1008,005930,2021-08-04,82200.0,83100.0,81800.0,82900.0,1500,25642368
1009,005930,2021-08-05,83300.0,83300.0,82000.0,82100.0,800,18485469
1010,005930,2021-08-06,81900.0,82500.0,81300.0,81500.0,600,13342623
1011,005930,2021-08-09,81500.0,82300.0,80900.0,81500.0,0,15522581
1012,005930,2021-08-10,82300.0,82400.0,80100.0,80200.0,1300,20362639
1013,005930,2021-08-11,79600.0,79800.0,78500.0,78500.0,1700,30241137
1014,005930,2021-08-12,77100.0,78200.0,76900.0,77000.0,1500,42112493
